2022-02-18T16-04-21,42003,MERCY HEALTH LOURDES HOSPITAL,02/15/2022 12:00:00 AM,02/17/2022 12:00:00 AM,24,,
2022-02-18T16-04-21,42003,BAPTIST HEALTH PADUCAH,02/15/2022 12:00:00 AM,02/17/2022 12:00:00 AM,48,,
2022-03-03T09-56-49,42003,BAPTIST HEALTH PADUCAH,02/15/2022 12:00:00 AM,02/17/2022 12:00:00 AM,48,,
2022-03-03T09-56-49,42003,MERCY HEALTH LOURDES HOSPITAL,02/15/2022 12:00:00 AM,02/17/2022 12:00:00 AM,24,,
2022-03-03T10-04-44,42003,BAPTIST HEALTH PADUCAH,02/15/2022 12:00:00 AM,02/17/2022 12:00:00 AM,48,,
2022-03-03T10-04-44,42003,MERCY HEALTH LOURDES HOSPITAL,02/15/2022 12:00:00 AM,02/17/2022 12:00:00 AM,24,,
2022-03-08T14-40-56,42003,MERCY HEALTH LOURDES HOSPITAL,02/15/2022 12:00:00 AM,02/17/2022 12:00:00 AM,24,,
2022-03-08T14-40-56,42003,BAPTIST HEALTH PADUCAH,02/15/2022 12:00:00 AM,02/17/2022 12:00:00 AM,48,,
2022-03-16T18-51-35,42003,BAPTIST HEALTH PADUCAH,38,POINT (-88.626004 37.073089),,180104,03/09/2022 12:00:00 AM
2022-03-16T18-51-35,42003,LOURDES HOSPITAL,27,POINT (-88.647986 37.052917),,180102,03/09/2022 12:00:00 AM
