2022-02-10T21-04-53,60099,MIDWESTERN REGIONAL MED CTR,,,0,7,02/10/2022 12:00:00 AM
2022-02-14T09-23-55,60099,MIDWESTERN REGIONAL MED CTR,,,0,7,02/10/2022 12:00:00 AM
2022-02-15T10-17-36,60099,MIDWESTERN REGIONAL MED CTR,,,0,7,02/10/2022 12:00:00 AM
2022-02-16T08-11-48,60099,MIDWESTERN REGIONAL MED CTR,,,0,7,02/10/2022 12:00:00 AM
2022-02-16T08-23-53,60099,MIDWESTERN REGIONAL MED CTR,,,0,7,02/15/2022 12:00:00 AM
2022-03-03T09-56-49,60099,Walmart Pharmacy #3893,02/25/2022 12:00:00 AM,,20,,
2022-03-03T10-04-44,60099,Walmart Pharmacy #3893,02/25/2022 12:00:00 AM,,20,20,03/02/2022 12:00:00 AM
2022-03-08T14-40-56,60099,Walmart Pharmacy #3893,02/25/2022 12:00:00 AM,,20,20,03/08/2022 12:00:00 AM
2022-03-16T18-51-35,60099,Walmart Pharmacy #3893,20,POINT (-87.867422 42.464563),1609057215,2.44921705306235E38,03/11/2022 12:00:00 AM
2022-03-16T18-51-35,60099,MIDWESTERN REGIONAL MED CTR,7,POINT (-87.82684 42.44897),,2.78573684178416E38,03/09/2022 12:00:00 AM
